driver_id,joining_timestamp,city,avg_rating,total_rides,is_active,last_active_timestamp
D_877,2024-03-19 20:26:00,Hyderabad,4.8,0,True,
D_878,2024-10-07 10:19:53,Hyderabad,4.2,0,True,
D_879,2024-12-24 16:04:48,Bangalore,4.5,0,True,
D_880,2024-12-06 18:44:48,Coimbatore,4.8,0,True,
D_881,2024-03-06 17:02:49,Jaipur,4.6,0,True,
D_882,2024-04-21 17:45:16,Delhi,4.7,0,True,
D_883,2024-11-28 08:28:20,Coimbatore,4.5,0,False,
D_884,2024-03-10 16:16:30,Jaipur,4.6,0,True,
D_885,2024-03-09 11:00:17,Delhi,4.8,0,True,
D_886,2024-05-04 20:07:48,Hyderabad,4.0,0,True,
D_887,2025-06-08 15:42:10,Jaipur,4.5,0,True,
D_888,2024-04-01 17:45:33,Indore,4.7,0,True,
D_889,2025-05-26 11:25:17,Delhi,4.8,0,True,
D_890,2024-03-25 12:30:38,Jaipur,4.3,0,True,
D_891,2025-04-29 15:02:15,Coimbatore,4.8,0,True,
D_892,2024-10-22 09:02:28,Kochi,4.7,0,True,
D_893,2024-08-09 18:49:32,Mumbai,5.0,0,True,
D_894,2024-03-12 10:50:43,Indore,4.4,0,True,
D_895,2024-10-23 20:44:51,Mumbai,4.1,0,True,
D_896,2024-10-05 13:13:04,Mumbai,4.3,0,True,
D_897,2025-02-04 13:25:43,Indore,4.3,0,False,
D_898,2024-06-05 11:52:17,Delhi,4.0,0,True,
D_899,2024-04-16 13:59:32,Delhi,4.3,0,False,
D_900,2024-02-12 07:08:56,Indore,4.4,0,True,
D_901,2025-02-18 17:02:28,Bangalore,4.3,0,False,
D_902,2024-04-20 14:11:10,Delhi,4.2,0,True,
D_903,2025-02-26 02:29:26,Bangalore,4.5,0,True,
D_904,2024-08-06 14:24:33,Hyderabad,4.3,0,False,
D_905,2024-06-22 21:11:18,Delhi,4.1,0,False,
D_906,2025-05-22 03:27:15,Coimbatore,4.5,0,True,
D_907,2024-09-10 09:55:14,Bangalore,4.3,0,True,
D_908,2024-12-07 11:18:13,Indore,4.6,0,True,
D_909,2024-10-10 23:00:52,Jaipur,4.5,0,False,
D_910,2025-03-27 03:04:02,Coimbatore,4.7,0,True,
D_911,2025-05-29 20:57:48,Bangalore,4.0,0,False,
D_912,2025-03-20 17:20:46,Mumbai,4.6,0,True,
D_913,2024-11-04 21:14:25,Mumbai,4.5,0,False,
D_914,2024-02-05 17:30:28,Kochi,4.6,0,False,
D_915,2025-04-19 17:23:17,Kochi,4.7,0,True,
D_916,2025-03-08 08:26:37,Hyderabad,4.9,0,True,
D_917,2024-07-08 08:14:16,Indore,4.6,0,True,
D_918,2025-06-07 20:01:24,Kochi,4.8,0,False,
D_919,2024-08-03 06:40:41,Bangalore,4.3,0,True,
D_920,2025-01-05 17:25:02,Jaipur,4.5,0,True,
D_921,2025-04-20 20:16:06,Hyderabad,4.3,0,True,
D_922,2025-06-17 13:44:10,Jaipur,4.0,0,False,
D_923,2025-01-12 12:37:05,Jaipur,4.2,0,True,
D_924,2024-01-28 09:50:36,Bangalore,4.2,0,True,
D_925,2024-12-17 11:28:10,Mumbai,4.7,0,True,
D_926,2024-02-10 17:55:59,Hyderabad,4.0,0,False,
D_927,2025-01-10 18:01:04,Coimbatore,4.1,0,False,
D_928,2024-06-11 06:36:59,Delhi,4.6,0,True,
D_929,2024-07-24 06:04:05,Jaipur,4.1,0,False,
D_930,2024-05-28 15:07:36,Bangalore,4.4,0,True,
D_931,2024-11-17 09:02:31,Hyderabad,5.0,0,False,
D_932,2025-06-25 11:23:03,Kochi,4.5,0,True,
D_933,2024-06-10 07:15:52,Kochi,4.2,0,True,
D_934,2024-07-15 08:19:20,Indore,4.5,0,False,
D_935,2025-04-16 09:50:29,Hyderabad,4.6,0,False,
D_936,2025-03-23 08:07:37,Jaipur,4.4,0,True,
D_937,2025-05-04 18:48:08,Coimbatore,4.7,0,False,
D_938,2024-05-12 18:53:08,Delhi,4.0,0,True,
D_939,2024-08-16 07:00:23,Hyderabad,4.8,0,False,
D_940,2024-03-22 10:53:17,Hyderabad,4.6,0,True,
D_941,2024-07-14 09:38:21,Bangalore,4.4,0,True,
D_942,2024-07-15 20:49:03,Indore,4.4,0,True,
D_943,2024-12-22 10:29:50,Hyderabad,4.3,0,True,
D_944,2024-04-12 17:09:17,Indore,4.6,0,True,
D_945,2024-04-30 20:42:53,Indore,4.2,0,True,
D_946,2024-07-16 19:09:13,Kochi,4.5,0,True,
D_947,2024-06-23 15:46:48,Hyderabad,4.4,0,False,
D_948,2025-03-19 09:38:14,Hyderabad,4.3,0,True,
D_949,2024-06-08 16:03:34,Hyderabad,4.4,0,True,
D_950,2025-05-30 17:05:24,Mumbai,4.7,0,False,
D_951,2024-07-13 15:01:01,Bangalore,4.8,0,True,
D_952,2024-07-29 08:20:47,Jaipur,4.6,0,False,
D_953,2024-05-09 01:13:33,Indore,4.5,0,True,
D_954,2024-03-24 09:03:13,Kochi,5.0,0,True,
D_955,2024-10-16 07:37:32,Mumbai,3.8,0,True,
D_956,2024-04-06 19:18:23,Coimbatore,4.9,0,True,
D_957,2025-01-04 08:14:54,Mumbai,4.4,0,True,
D_958,2024-08-08 06:55:03,Hyderabad,4.4,0,True,
D_959,2024-06-19 06:17:24,Hyderabad,4.6,0,True,
D_960,2024-03-01 14:54:41,Delhi,4.5,0,True,
D_961,2025-03-14 16:19:49,Hyderabad,4.3,0,False,
D_962,2024-11-05 09:58:09,Indore,4.4,0,True,
D_963,2024-01-19 08:54:34,Mumbai,4.3,0,True,
D_964,2024-04-23 08:15:24,Coimbatore,4.6,0,True,
D_965,2024-06-16 08:16:29,Hyderabad,5.0,0,False,
D_966,2024-01-07 18:58:12,Hyderabad,4.8,0,False,
D_967,2024-10-04 05:48:21,Coimbatore,4.4,0,True,
D_968,2024-10-16 11:20:36,Bangalore,4.7,0,True,
D_969,2024-11-30 16:13:24,Jaipur,4.3,0,True,
D_970,2024-12-16 10:24:04,Kochi,4.5,0,True,
D_971,2024-01-19 16:35:00,Coimbatore,5.0,0,True,
D_972,2024-02-09 03:35:36,Mumbai,4.7,0,True,
D_973,2024-10-27 20:52:39,Kochi,4.3,0,True,
D_974,2024-11-12 10:06:35,Delhi,4.6,0,True,
D_975,2024-06-27 15:20:38,Kochi,4.8,0,True,
D_976,2024-04-20 05:43:02,Kochi,4.4,0,False,
D_977,2025-03-22 15:47:59,Indore,4.6,0,True,
D_978,2024-01-29 12:58:16,Coimbatore,4.6,0,True,
D_979,2024-11-06 17:56:42,Mumbai,5.0,0,True,
D_980,2025-02-13 12:05:23,Bangalore,4.4,0,True,
D_981,2024-02-24 20:48:25,Mumbai,4.2,0,False,
D_982,2025-04-09 20:57:14,Jaipur,4.7,0,True,
D_983,2024-04-24 20:34:49,Bangalore,4.2,0,False,
D_984,2024-08-24 14:35:41,Indore,4.6,0,False,
D_985,2025-05-09 10:50:49,Bangalore,4.6,0,False,
D_986,2024-12-21 09:35:48,Hyderabad,4.6,0,True,
D_987,2025-01-19 14:40:53,Mumbai,4.4,0,True,
D_988,2024-05-16 18:57:31,Bangalore,4.5,0,True,
D_989,2025-03-15 18:26:30,Bangalore,4.1,0,False,
D_990,2024-12-30 05:26:36,Mumbai,4.7,0,True,
D_991,2024-09-26 15:29:33,Indore,4.4,0,True,
D_992,2024-05-09 06:34:55,Indore,4.5,0,False,
D_993,2024-09-04 14:08:10,Mumbai,4.7,0,True,
D_994,2024-09-30 10:01:08,Delhi,4.4,0,True,
D_995,2025-04-23 09:37:04,Indore,4.8,0,False,
D_996,2024-05-17 11:00:20,Hyderabad,4.6,0,True,
D_997,2025-06-06 14:10:18,Coimbatore,4.2,0,False,
D_998,2025-03-04 16:22:31,Hyderabad,4.2,0,True,
D_999,2025-05-23 08:53:06,Indore,4.6,0,True,
D_1000,2025-01-19 08:32:13,Jaipur,4.7,0,False,
D_1001,2024-01-20 04:36:37,Kochi,4.7,0,True,
D_1002,2025-05-15 21:01:08,Indore,4.9,0,False,
D_1003,2024-06-29 18:25:13,Mumbai,4.3,0,True,
D_1004,2025-04-04 09:12:10,Hyderabad,4.8,0,False,
D_1005,2024-05-16 20:22:50,Kochi,4.2,0,True,
D_1006,2025-03-05 18:56:50,Jaipur,4.4,0,False,
D_1007,2024-07-14 01:05:20,Indore,4.9,0,True,
D_1008,2025-02-17 12:07:36,Bangalore,4.3,0,True,
D_1009,2025-06-07 10:44:18,Indore,4.5,0,False,
D_1010,2025-05-29 07:32:23,Coimbatore,4.8,0,False,
D_1011,2025-06-05 17:28:52,Mumbai,5.0,0,True,
D_1012,2024-11-24 10:30:51,Kochi,4.7,0,False,
D_1013,2025-01-03 17:11:07,Coimbatore,4.6,0,True,
D_1014,2025-05-09 19:18:39,Delhi,4.8,0,True,
D_1015,2024-10-09 16:38:30,Delhi,4.5,0,False,
D_1016,2024-07-02 07:26:41,Hyderabad,4.3,0,True,
D_1017,2024-09-03 08:07:40,Jaipur,4.3,0,True,
D_1018,2024-05-28 09:26:23,Coimbatore,4.3,0,True,
D_1019,2024-07-15 19:27:02,Delhi,4.0,0,True,
D_1020,2024-06-06 00:56:42,Hyderabad,4.7,0,True,
D_1021,2024-05-16 08:05:58,Hyderabad,4.4,0,False,
D_1022,2024-03-24 14:38:24,Kochi,4.5,0,True,
D_1023,2024-06-18 18:13:21,Coimbatore,4.6,0,False,
D_1024,2024-01-13 16:49:29,Mumbai,4.6,0,False,
D_1025,2024-04-20 20:08:15,Indore,4.0,0,True,
D_1026,2024-07-25 11:14:13,Mumbai,4.5,0,True,
D_1027,2024-03-30 09:13:10,Mumbai,4.7,0,True,
D_1028,2024-04-16 14:39:27,Coimbatore,5.0,0,False,
D_1029,2025-03-05 22:40:19,Delhi,4.6,0,True,
D_1030,2024-01-09 16:20:12,Mumbai,4.6,0,True,
D_1031,2024-07-12 09:48:26,Hyderabad,4.9,0,True,
D_1032,2025-06-30 19:11:29,Coimbatore,4.6,0,True,
D_1033,2025-04-28 19:01:09,Delhi,4.5,0,True,
D_1034,2024-07-17 08:18:42,Bangalore,4.9,0,False,
D_1035,2024-03-01 07:20:51,Mumbai,4.4,0,False,
D_1036,2025-03-29 01:40:32,Kochi,4.7,0,True,
D_1037,2024-12-12 21:53:08,Bangalore,4.5,0,False,
D_1038,2025-03-08 19:20:55,Hyderabad,4.0,0,True,
D_1039,2025-01-10 19:47:33,Indore,4.1,0,False,
D_1040,2024-10-15 04:21:18,Indore,4.4,0,False,
D_1041,2024-08-07 07:48:24,Jaipur,4.3,0,True,
D_1042,2024-08-05 20:01:53,Kochi,4.4,0,True,
D_1043,2024-08-16 19:18:11,Bangalore,4.4,0,True,
D_1044,2025-04-11 12:12:44,Kochi,4.8,0,True,
D_1045,2024-03-29 17:09:14,Mumbai,4.4,0,True,
D_1046,2024-12-21 10:57:20,Kochi,4.1,0,True,
D_1047,2024-08-12 10:57:30,Bangalore,4.2,0,True,
D_1048,2025-04-09 06:59:32,Bangalore,4.5,0,True,
D_1049,2024-01-30 16:23:46,Hyderabad,4.3,0,True,
D_1050,2024-09-23 08:43:04,Hyderabad,4.4,0,True,
D_1051,2025-02-21 01:14:11,Hyderabad,4.4,0,True,
D_1052,2024-12-09 19:33:53,Bangalore,4.1,0,True,
D_1053,2024-12-13 18:51:26,Indore,4.6,0,True,
D_1054,2024-05-11 18:25:57,Bangalore,5.0,0,True,
D_1055,2024-11-28 16:04:32,Hyderabad,4.5,0,False,
D_1056,2025-04-24 07:55:56,Indore,4.6,0,False,
D_1057,2024-12-19 16:31:33,Kochi,4.8,0,True,
D_1058,2024-12-27 10:07:37,Hyderabad,4.1,0,True,
D_1059,2025-06-04 03:59:03,Hyderabad,4.8,0,True,
D_1060,2025-04-23 08:54:54,Indore,4.5,0,True,
D_1061,2024-03-20 18:50:43,Kochi,4.9,0,True,
D_1062,2024-01-20 22:56:35,Delhi,4.2,0,False,
D_1063,2024-07-07 07:12:40,Jaipur,4.6,0,True,
D_1064,2025-06-01 16:22:19,Mumbai,4.9,0,False,
D_1065,2025-01-10 14:32:23,Mumbai,4.0,0,True,
D_1066,2024-11-14 11:45:02,Jaipur,4.8,0,False,
D_1067,2025-03-31 14:31:28,Mumbai,4.7,0,True,
D_1068,2025-03-06 08:36:55,Hyderabad,4.6,0,True,
D_1069,2024-04-21 06:39:05,Kochi,4.6,0,False,
D_1070,2024-02-14 09:30:27,Kochi,4.4,0,False,
D_1071,2025-04-09 10:14:35,Bangalore,4.2,0,False,
D_1072,2025-03-14 14:01:31,Delhi,4.0,0,False,
D_1073,2025-01-27 04:56:27,Hyderabad,4.9,0,True,
D_1074,2024-11-26 12:53:57,Delhi,4.8,0,True,
D_1075,2024-06-19 15:41:26,Kochi,4.7,0,True,
D_1076,2025-03-25 08:52:30,Hyderabad,4.8,0,True,
D_1077,2024-02-23 17:38:02,Mumbai,4.7,0,True,
D_1078,2024-05-01 10:17:00,Hyderabad,4.2,0,True,
D_1079,2024-02-16 15:43:41,Delhi,4.5,0,True,
D_1080,2025-03-26 07:37:29,Mumbai,4.5,0,True,
D_1081,2024-05-28 14:57:31,Mumbai,4.5,0,True,
D_1082,2024-03-03 20:51:07,Hyderabad,4.2,0,True,
D_1083,2024-04-13 17:58:50,Bangalore,4.8,0,True,
D_1084,2024-04-06 10:25:02,Delhi,4.5,0,True,
D_1085,2024-06-28 06:47:04,Kochi,5.0,0,True,
D_1086,2024-06-13 12:09:19,Kochi,4.8,0,True,
D_1087,2024-10-28 17:38:42,Bangalore,4.0,0,True,
D_1088,2024-03-19 19:52:42,Bangalore,4.8,0,True,
D_1089,2024-12-31 09:38:03,Indore,4.3,0,False,
D_1090,2025-05-10 13:49:13,Hyderabad,4.5,0,True,
D_1091,2025-02-27 10:07:21,Coimbatore,4.3,0,True,
D_1092,2024-07-21 07:33:44,Delhi,4.4,0,True,
D_1093,2025-04-05 14:10:02,Bangalore,4.6,0,True,
D_1094,2024-08-21 19:14:37,Bangalore,4.0,0,True,
D_1095,2024-06-10 12:40:21,Bangalore,4.7,0,True,
D_1096,2024-09-16 11:58:04,Delhi,4.1,0,False,
D_1097,2024-11-06 06:12:24,Indore,4.7,0,True,
D_1098,2024-05-11 17:38:30,Bangalore,4.9,0,True,
D_1099,2024-07-09 05:58:53,Bangalore,4.1,0,True,
D_1100,2024-12-13 08:20:32,Mumbai,4.7,0,True,
D_1101,2024-10-31 20:54:35,Mumbai,4.8,0,True,
D_1102,2024-04-07 10:19:18,Coimbatore,4.2,0,True,
D_1103,2024-05-15 17:51:00,Kochi,4.8,0,True,
D_1104,2025-01-24 07:05:26,Kochi,4.7,0,True,
D_1105,2024-05-02 12:51:06,Jaipur,4.9,0,True,
D_1106,2024-04-27 18:36:49,Kochi,4.7,0,False,
D_1107,2024-05-26 21:10:39,Delhi,4.5,0,True,
D_1108,2024-06-14 17:40:57,Coimbatore,4.7,0,True,
D_1109,2024-06-25 09:14:33,Indore,4.3,0,True,
D_1110,2025-03-08 08:30:14,Indore,4.5,0,True,
D_1111,2024-06-22 10:41:49,Delhi,4.4,0,False,
D_1112,2024-04-14 03:30:07,Bangalore,4.4,0,True,
D_1113,2024-09-21 07:06:50,Bangalore,4.7,0,False,
D_1114,2025-02-20 20:01:13,Delhi,3.8,0,True,
D_1115,2025-05-23 14:39:25,Indore,5.0,0,True,
D_1116,2024-12-13 12:24:22,Mumbai,4.9,0,False,
D_1117,2025-03-19 15:13:40,Indore,5.0,0,True,
D_1118,2024-03-23 19:25:59,Indore,4.4,0,True,
D_1119,2024-05-31 19:15:05,Hyderabad,4.4,0,True,
D_1120,2024-06-26 09:31:45,Kochi,4.8,0,True,
D_1121,2024-03-07 06:08:21,Bangalore,4.2,0,True,
D_1122,2024-11-08 07:47:33,Hyderabad,4.6,0,False,
D_1123,2025-02-28 07:19:24,Indore,4.2,0,True,
D_1124,2024-06-18 01:15:19,Jaipur,5.0,0,True,
D_1125,2024-05-09 05:14:12,Bangalore,4.4,0,True,
D_1126,2024-09-17 09:16:35,Indore,4.7,0,True,
D_1127,2024-08-27 10:30:18,Indore,4.9,0,False,
D_1128,2025-03-01 02:56:41,Coimbatore,4.8,0,True,
D_1129,2024-05-18 08:53:15,Mumbai,4.1,0,True,
D_1130,2024-01-19 18:45:33,Hyderabad,4.6,0,True,
D_1131,2024-05-17 08:36:44,Jaipur,3.9,0,False,
D_1132,2024-08-20 17:43:33,Bangalore,4.4,0,True,
D_1133,2025-05-14 21:33:04,Bangalore,4.3,0,False,
D_1134,2024-01-30 06:15:46,Indore,4.5,0,False,
D_1135,2025-03-03 07:33:13,Kochi,4.5,0,True,
D_1136,2025-06-25 09:16:15,Coimbatore,4.6,0,True,
D_1137,2024-07-17 16:25:22,Kochi,4.4,0,True,
D_1138,2024-01-31 18:04:08,Bangalore,4.3,0,True,
D_1139,2025-06-16 06:19:24,Kochi,4.6,0,False,
D_1140,2024-09-10 08:04:21,Indore,4.3,0,True,
D_1141,2024-02-19 06:02:53,Jaipur,4.2,0,True,
D_1142,2024-02-01 07:42:14,Delhi,4.4,0,True,
D_1143,2024-02-18 06:40:42,Kochi,4.3,0,True,
D_1144,2024-06-23 09:53:06,Bangalore,4.8,0,True,
D_1145,2024-02-07 18:15:56,Mumbai,3.6,0,False,
D_1146,2024-09-28 08:06:03,Bangalore,4.2,0,True,
D_1147,2025-01-21 14:16:00,Mumbai,4.8,0,True,
D_1148,2024-01-12 10:32:12,Mumbai,5.0,0,True,
D_1149,2024-10-16 15:09:33,Bangalore,4.6,0,True,
D_1150,2025-01-19 11:26:41,Delhi,4.3,0,False,
D_1151,2024-06-18 17:02:42,Mumbai,5.0,0,True,
D_1152,2024-03-29 06:14:57,Mumbai,4.5,0,False,
D_1153,2024-09-27 20:49:32,Indore,4.5,0,True,
D_1154,2025-04-11 09:29:59,Bangalore,4.0,0,False,
D_1155,2025-01-05 09:36:07,Kochi,4.7,0,True,
D_1156,2025-06-09 13:20:04,Delhi,4.9,0,True,
D_1157,2024-05-24 13:20:00,Delhi,4.5,0,True,
D_1158,2024-07-22 03:58:00,Delhi,4.4,0,True,
D_1159,2025-02-21 17:53:29,Jaipur,5.0,0,False,
D_1160,2025-05-26 13:28:00,Delhi,4.5,0,False,
D_1161,2024-04-06 18:43:00,Hyderabad,4.6,0,True,
D_1162,2024-12-31 11:58:24,Indore,4.2,0,True,
D_1163,2024-10-09 18:31:28,Coimbatore,4.6,0,True,
D_1164,2025-05-08 09:48:11,Kochi,4.7,0,True,
D_1165,2025-04-02 14:53:06,Coimbatore,4.7,0,True,
D_1166,2024-01-23 08:23:28,Jaipur,4.8,0,True,
D_1167,2024-10-27 11:59:30,Bangalore,4.6,0,True,
D_1168,2024-12-14 20:04:06,Hyderabad,4.3,0,True,
D_1169,2025-04-05 07:51:12,Hyderabad,3.9,0,True,
D_1170,2024-12-29 19:31:55,Hyderabad,4.5,0,True,
D_1171,2025-03-07 09:47:34,Delhi,4.5,0,False,
D_1172,2025-04-07 13:26:54,Jaipur,4.4,0,False,
D_1173,2024-06-03 19:38:18,Coimbatore,4.5,0,True,
D_1174,2024-04-07 17:11:36,Jaipur,4.4,0,True,
D_1175,2024-10-29 09:13:21,Hyderabad,4.4,0,True,
D_1176,2024-03-10 17:45:32,Jaipur,4.9,0,True,
D_1177,2024-11-01 12:50:17,Bangalore,4.5,0,True,
D_1178,2024-04-13 14:55:28,Indore,4.3,0,True,
D_1179,2025-03-31 16:36:27,Kochi,4.1,0,True,
D_1180,2025-03-26 10:32:31,Mumbai,4.6,0,True,
D_1181,2025-05-16 09:59:48,Hyderabad,4.8,0,True,
D_1182,2024-12-20 13:14:56,Jaipur,4.5,0,True,
D_1183,2024-10-16 15:04:24,Kochi,5.0,0,True,
D_1184,2025-02-23 18:52:35,Bangalore,4.1,0,True,
D_1185,2025-01-12 14:26:17,Indore,4.5,0,True,
D_1186,2024-08-15 06:04:15,Delhi,4.6,0,True,
D_1187,2025-05-28 17:20:45,Mumbai,4.5,0,True,
D_1188,2024-10-08 10:54:12,Coimbatore,5.0,0,True,
D_1189,2024-12-28 15:39:25,Kochi,4.3,0,False,
D_1190,2025-03-17 11:16:02,Mumbai,4.4,0,True,
D_1191,2025-03-18 18:50:18,Jaipur,4.8,0,True,
D_1192,2025-05-18 02:20:00,Coimbatore,4.6,0,False,
D_1193,2024-09-22 12:41:43,Bangalore,4.4,0,True,
D_1194,2025-04-18 15:43:16,Indore,4.9,0,True,
D_1195,2024-03-01 20:55:01,Delhi,4.7,0,True,
D_1196,2025-01-15 15:25:11,Delhi,4.4,0,True,
D_1197,2024-02-19 11:10:13,Bangalore,4.5,0,True,
D_1198,2024-11-10 14:54:07,Hyderabad,4.6,0,True,
D_1199,2025-06-08 11:05:51,Bangalore,4.5,0,False,
D_1200,2024-05-20 07:21:05,Bangalore,4.1,0,True,
D_1201,2025-05-14 08:56:59,Delhi,4.8,0,True,
D_1202,2024-09-09 07:57:49,Indore,4.5,0,True,
D_1203,2024-08-21 06:46:18,Delhi,5.0,0,True,
D_1204,2024-02-19 19:44:18,Indore,4.4,0,True,
D_1205,2024-10-19 11:52:17,Indore,5.0,0,False,
D_1206,2024-08-06 09:10:06,Jaipur,4.2,0,True,
D_1207,2024-04-02 04:21:06,Delhi,4.4,0,True,
D_1208,2025-06-22 13:25:21,Jaipur,4.6,0,True,
D_1209,2025-06-26 16:07:28,Indore,5.0,0,False,
D_1210,2024-09-18 11:15:53,Hyderabad,4.1,0,True,
D_1211,2025-06-07 14:43:07,Bangalore,4.9,0,True,
D_1212,2024-07-18 13:20:17,Mumbai,4.3,0,True,
D_1213,2024-05-16 13:49:47,Indore,4.4,0,False,
D_1214,2025-04-14 15:55:08,Kochi,4.5,0,False,
D_1215,2024-03-24 18:51:46,Indore,5.0,0,True,
D_1216,2025-06-01 14:02:22,Bangalore,4.7,0,False,
D_1217,2024-08-09 02:32:31,Indore,4.4,0,True,
D_1218,2025-04-25 20:49:26,Kochi,4.2,0,True,
D_1219,2024-01-19 19:30:42,Kochi,4.5,0,True,
D_1220,2024-05-31 13:30:18,Jaipur,4.2,0,False,
D_1221,2025-03-04 06:38:15,Jaipur,4.4,0,True,
D_1222,2025-05-22 19:34:44,Jaipur,4.7,0,True,
D_1223,2024-12-12 08:02:23,Coimbatore,4.2,0,False,
D_1224,2024-10-04 14:16:54,Kochi,4.1,0,True,
D_1225,2024-05-20 11:02:24,Indore,4.1,0,True,
D_1226,2024-11-03 12:44:02,Coimbatore,4.9,0,False,
D_1227,2024-06-16 18:34:14,Delhi,4.4,0,True,
D_1228,2024-10-20 09:39:22,Mumbai,4.6,0,False,
D_1229,2024-01-22 08:23:27,Mumbai,4.7,0,True,
D_1230,2024-02-17 10:50:52,Hyderabad,4.9,0,True,
D_1231,2024-07-25 18:13:23,Hyderabad,4.7,0,False,
D_1232,2025-01-21 09:05:55,Jaipur,4.4,0,True,
D_1233,2024-03-06 15:42:52,Kochi,4.8,0,True,
D_1234,2025-05-13 03:47:49,Jaipur,4.8,0,False,
D_1235,2025-03-07 06:50:22,Hyderabad,4.0,0,True,
D_1236,2024-09-08 06:12:13,Hyderabad,4.8,0,True,
D_1237,2024-09-10 07:29:47,Mumbai,4.8,0,False,
D_1238,2024-07-12 17:13:35,Hyderabad,4.9,0,True,
D_1239,2024-07-25 18:59:16,Bangalore,4.2,0,True,
D_1240,2025-02-25 07:00:57,Indore,4.7,0,False,
D_1241,2025-02-14 19:23:03,Kochi,4.5,0,False,
D_1242,2024-06-26 19:14:38,Delhi,4.2,0,False,
D_1243,2024-01-07 17:44:41,Bangalore,4.5,0,True,
D_1244,2025-06-06 18:12:31,Coimbatore,4.2,0,False,
D_1245,2024-01-02 20:19:16,Jaipur,4.8,0,True,
D_1246,2024-07-19 03:12:43,Jaipur,4.6,0,True,
D_1247,2024-01-04 06:30:10,Indore,4.2,0,False,
D_1248,2024-03-25 17:19:07,Coimbatore,4.2,0,True,
D_1249,2025-01-08 18:06:06,Jaipur,4.6,0,False,
D_1250,2025-06-24 23:25:18,Indore,4.6,0,False,
D_1251,2024-01-10 07:55:57,Indore,4.3,0,True,
D_1252,2024-10-10 06:29:44,Bangalore,3.9,0,True,
D_1253,2025-05-27 10:48:37,Mumbai,4.7,0,False,
D_1254,2024-01-09 06:23:40,Jaipur,4.3,0,True,
D_1255,2025-01-05 11:43:05,Indore,4.3,0,True,
D_1256,2025-06-01 10:17:10,Kochi,4.7,0,True,
D_1257,2024-07-18 14:17:00,Coimbatore,5.0,0,False,
D_1258,2025-05-05 17:15:02,Delhi,4.6,0,True,
D_1259,2025-05-15 06:32:20,Indore,4.9,0,True,
D_1260,2024-01-18 18:48:05,Kochi,4.5,0,True,
D_1261,2025-04-13 12:09:21,Bangalore,4.1,0,True,
D_1262,2025-03-03 19:20:09,Coimbatore,4.8,0,True,
D_1263,2024-09-29 10:21:49,Bangalore,4.2,0,False,
D_1264,2025-05-05 13:49:06,Bangalore,4.2,0,True,
D_1265,2025-02-24 13:48:19,Indore,4.5,0,True,
D_1266,2024-07-04 20:25:12,Indore,4.7,0,False,
D_1267,2025-03-18 17:59:35,Bangalore,4.5,0,True,
D_1268,2024-05-30 19:49:46,Kochi,4.2,0,True,
D_1269,2024-03-28 09:20:16,Kochi,4.5,0,False,
D_1270,2024-12-03 17:12:00,Bangalore,4.2,0,False,
D_1271,2025-03-13 18:07:33,Bangalore,4.5,0,True,
D_1272,2024-05-26 17:25:22,Delhi,4.4,0,True,
D_1273,2025-01-16 06:21:08,Indore,4.3,0,False,
D_1274,2025-05-11 11:52:12,Mumbai,4.2,0,True,
D_1275,2024-08-05 08:08:37,Coimbatore,3.9,0,True,
D_1276,2025-01-27 22:43:59,Bangalore,4.2,0,False,
D_1277,2024-10-08 09:13:25,Hyderabad,4.4,0,False,
D_1278,2025-05-26 14:17:48,Delhi,4.8,0,True,
D_1279,2024-10-15 20:42:27,Mumbai,4.1,0,True,
D_1280,2025-01-11 15:42:49,Delhi,4.2,0,True,
D_1281,2024-04-24 16:58:36,Indore,4.4,0,True,
D_1282,2024-09-15 20:36:31,Jaipur,4.4,0,False,
D_1283,2024-12-08 16:49:09,Coimbatore,4.7,0,False,
D_1284,2024-05-21 17:10:16,Hyderabad,4.5,0,True,
D_1285,2024-02-10 16:23:04,Indore,4.8,0,False,
D_1286,2024-08-24 09:23:05,Coimbatore,4.2,0,True,
D_1287,2025-01-21 19:13:28,Hyderabad,5.0,0,False,
D_1288,2024-07-20 20:54:55,Bangalore,4.6,0,False,
D_1289,2025-05-23 19:33:25,Coimbatore,4.7,0,True,
D_1290,2024-07-16 00:59:23,Bangalore,4.7,0,True,
D_1291,2024-11-10 07:38:05,Kochi,4.3,0,True,
D_1292,2024-05-21 08:03:53,Bangalore,4.9,0,True,
D_1293,2024-10-28 11:40:45,Hyderabad,4.5,0,True,
D_1294,2024-10-29 17:38:47,Bangalore,4.6,0,True,
D_1295,2024-05-15 11:26:32,Indore,4.3,0,False,
D_1296,2024-05-09 19:47:05,Indore,4.2,0,False,
D_1297,2024-11-16 20:48:54,Bangalore,4.9,0,True,
D_1298,2024-10-19 16:49:31,Kochi,4.4,0,False,
D_1299,2024-02-17 15:48:30,Hyderabad,4.7,0,False,
D_1300,2024-06-19 12:16:15,Delhi,4.2,0,True,
D_1301,2024-03-04 23:26:18,Hyderabad,4.6,0,True,
D_1302,2024-04-07 17:49:04,Mumbai,4.3,0,True,
D_1303,2024-01-13 13:04:01,Kochi,3.9,0,False,
D_1304,2024-09-23 17:33:13,Kochi,4.8,0,False,
D_1305,2024-03-08 01:36:30,Jaipur,4.3,0,False,
D_1306,2025-06-04 11:34:06,Mumbai,4.3,0,True,
